phrase,tsne_0,tsne_1,tsne_2,tsne_3,label
matlab code,-1.1082453727722168,6.7889628410339355,-1.842246413230896,5.402845859527588,cs
matrix decomposition,-7.9172682762146,-0.17829325795173645,-1.5926438570022583,4.581108570098877,cs
matrix decompositions,-7.9323201179504395,-0.17637212574481964,-1.5948442220687866,4.576141834259033,cs
matrix operations,-7.044832229614258,-0.2913353145122528,-1.4139412641525269,4.710503101348877,cs
max-flow min-cut theorem,-0.9333959817886353,4.462514877319336,-5.52168083190918,2.670999765396118,cs
maximal subtree isomorphism,8.578462600708008,-0.2671622037887573,-0.5834580659866333,-3.2726213932037354,cs
maximin model,-0.26306337118148804,3.7824535369873047,2.0424561500549316,-1.910365343093872,cs
maximin models,-0.1929548978805542,3.839306116104126,1.9784451723098755,-1.8600796461105347,cs
maximum entropy probability distribution,-6.48857307434082,-5.38408088684082,-1.091220736503601,1.893283486366272,cs
maximum likelihood,7.591699600219727,-0.25531238317489624,-1.853043794631958,-3.65710711479187,cs
maximum-margin hyperplane,3.4075639247894287,4.537737846374512,3.1363606452941895,-5.834644317626953,cs
medical imaging,-0.7180716395378113,-4.5690178871154785,9.164713859558105,4.9351630210876465,cs
meldable heap,-0.5498073697090149,-2.8455755710601807,-3.309866189956665,-9.262235641479492,cs
membership function,0.8761782050132751,-9.536150932312012,0.9808920621871948,6.451615333557129,cs
memory allocation,-2.4731147289276123,7.445601940155029,7.297829627990723,4.235622406005859,cs
memory debugger,-4.602219581604004,6.0444231033325195,7.844842433929443,3.68845796585083,cs
memory debuggers,-4.598479747772217,6.0455002784729,7.844968318939209,3.6919968128204346,cs
memory leaks,3.5036847591400146,-7.074832439422607,-8.112837791442871,-4.595972061157227,cs
memory management unit,-2.538771867752075,7.466350078582764,7.288303375244141,4.249489784240723,cs
memory protection,-3.90484619140625,7.5722527503967285,7.449943542480469,3.1300623416900635,cs
memory search,-3.9529268741607666,7.541262149810791,7.3622636795043945,2.981982707977295,cs
memory sharing,-3.8559162616729736,7.680626392364502,7.363766670227051,2.974670171737671,cs
memory space,-3.9188857078552246,7.585646629333496,7.346344947814941,2.9707837104797363,cs
meta learning,-4.22308349609375,8.854863166809082,-0.7614999413490295,5.031843185424805,cs
method call,2.171272039413452,1.4454065561294556,2.5747740268707275,0.8550667762756348,cs
microsoft sql server,-2.100287675857544,8.018226623535156,5.27734375,8.705833435058594,cs
microsoft windows application programming interface,-0.6813027858734131,7.585367202758789,5.777222156524658,10.495309829711914,cs
minimum k-cut,1.7365782260894775,-2.627182960510254,-1.4355065822601318,-7.094073295593262,cs
mobile ad hoc networks,1.26689875125885,-3.4675779342651367,4.491893768310547,13.06428050994873,cs
model predictive control,-2.08689546585083,1.4860703945159912,-2.82236647605896,4.6545586585998535,cs
modern decision theory,9.135519027709961,3.751786231994629,0.22405816614627838,-2.8391454219818115,cs
monic polynomials,-6.147787094116211,-1.4677648544311523,-3.975390911102295,8.072254180908203,cs
monte carlo algorithm,-3.5508058071136475,1.7900974750518799,-1.775620937347412,11.37375545501709,cs
monte carlo algorithms,-3.5499179363250732,1.7918709516525269,-1.7709524631500244,11.371546745300293,cs
moravec's paradox,-0.918621838092804,-6.124013900756836,-8.050597190856934,-3.701901912689209,cs
multifrontal solver,-5.781590461730957,0.20279335975646973,-2.8503763675689697,1.1979032754898071,cs
multilevel sampling system,-6.094161033630371,0.1987006813287735,-4.418606758117676,1.5259557962417603,cs
multimedia communication,3.0461695194244385,-4.685544013977051,2.057784080505371,8.696990013122559,cs
multimedia data,3.0455524921417236,-4.684915065765381,2.0584375858306885,8.696831703186035,cs
multimodal architecture,-6.054345607757568,0.1891419142484665,-4.318465232849121,1.4984848499298096,cs
multimodal system,-6.054131031036377,0.19262301921844482,-4.298675537109375,1.4940687417984009,cs
multinomial model,-5.808656692504883,0.2214215248823166,-2.9550437927246094,1.232171654701233,cs
multivariate analysis,-5.804248809814453,0.23371557891368866,-2.8220179080963135,1.2495505809783936,cs
mutable array,-3.039017677307129,3.033693552017212,3.6482090950012207,1.3558268547058105,cs
mutable ordered lists,-5.185731410980225,4.3517842292785645,2.4926512241363525,1.189862847328186,cs
mvc design pattern,4.5893449783325195,3.213045358657837,4.547664642333984,0.043383825570344925,cs
n log n comparisons,1.1239354610443115,3.108873128890991,-4.8001227378845215,1.7480289936065674,cs
natural computation,-2.6316494941711426,-2.484611749649048,4.996228218078613,-6.20073127746582,cs
natural language,-2.4651825428009033,-2.5540733337402344,5.049617767333984,-6.3748698234558105,cs
natural language processing,4.479737281799316,-2.970468759536743,0.592873215675354,10.459639549255371,cs
neighbouring vertices,-7.121804714202881,-1.0747098922729492,-4.84348201751709,-1.04148530960083,cs
nested loop,-4.708218574523926,0.7332226037979126,3.9365148544311523,-0.40553387999534607,cs
network architecture,-0.7579827308654785,-0.6341152787208557,0.18139806389808655,9.08000659942627,cs
network browsing,-0.004829989746212959,-0.6021048426628113,1.7024005651474,13.352848052978516,cs
network elements,-0.5946242809295654,-0.7368500232696533,-0.20727382600307465,9.012377738952637,cs
network processors,-0.14784231781959534,-0.2752082049846649,1.098899006843567,9.376140594482422,cs
neural abstraction pyramid,0.49785956740379333,10.963297843933105,2.1433918476104736,4.905492782592773,cs
neural network,0.7924928069114685,11.76936149597168,1.377066731452942,4.433403491973877,cs
neural network toolbox,0.28690072894096375,11.101430892944336,1.7204020023345947,4.8524274826049805,cs
neural networks,0.7105920910835266,11.796037673950195,1.32504141330719,4.476881980895996,cs
neuron clusters,1.7309390306472778,12.281490325927734,1.368437647819519,3.8134117126464844,cs
nm matrix,-5.735883712768555,0.72222501039505,-1.9356354475021362,5.571982383728027,cs
non-negative matrix factorization,1.4777250289916992,1.5822664499282837,1.6713606119155884,-9.560225486755371,cs
normal discriminant analysis,1.0088183879852295,0.6229742765426636,-0.655875563621521,-8.797220230102539,cs
normalization layers,2.917975425720215,0.7251896858215332,3.5742905139923096,-6.957529544830322,cs
normalized entropy,2.735272169113159,0.9673082232475281,3.2505526542663574,-7.770817756652832,cs
numerical analysis,-5.333837509155273,1.7868372201919556,6.835502624511719,8.47469711303711,cs
numerical computing programs,-5.360931396484375,2.0448837280273438,6.579350471496582,8.74594783782959,cs
numerical linear algebra,-5.707834243774414,4.432320594787598,7.1108717918396,8.704444885253906,cs
numerical method,-5.842782497406006,1.7082189321517944,7.33318567276001,8.101531982421875,cs
numerical operations,-5.935024261474609,1.7081419229507446,7.375819206237793,8.066088676452637,cs
numerical optimization,-4.8963165283203125,1.4633920192718506,6.462341785430908,8.587681770324707,cs
numpy bindings,-3.5161335468292236,-4.314540386199951,-3.0668065547943115,-6.210875988006592,cs
object code,-0.006727885454893112,5.492433071136475,-0.13368107378482819,4.876377105712891,cs
object code optimizer,0.06555849313735962,5.39609956741333,-0.11600624769926071,4.927483558654785,cs
object oriented programming,-0.09861215949058533,5.357643127441406,0.03159940242767334,5.167804718017578,cs
objective function,1.1553539037704468,-2.2346413135528564,5.132183074951172,-5.4706268310546875,cs
ogee curve,-1.783447265625,4.860501766204834,0.16252882778644562,-2.8849990367889404,cs
operating systems,2.8761374950408936,1.8998892307281494,2.3284454345703125,5.046215534210205,cs
optical character recognition,-0.3853299617767334,-0.499977707862854,7.970403671264648,2.980954647064209,cs
optimal solution,4.5879340171813965,-5.380307197570801,2.3659777641296387,-4.74379301071167,cs
optimality problem,1.9260729551315308,-0.028447428718209267,-5.558493137359619,4.095690727233887,cs
optimization algorithm,-4.856391906738281,-1.2290267944335938,4.173595428466797,8.364119529724121,cs
optimization mechanism,-5.354712963104248,-1.5835036039352417,3.83599591255188,8.257868766784668,cs
optimization methods,-5.1033148765563965,-1.111864447593689,3.9081573486328125,8.444097518920898,cs
optimization problem,-4.914371967315674,-0.6366429924964905,4.072438716888428,8.811208724975586,cs
optimization problems,-4.898000240325928,-0.40467432141304016,4.1485066413879395,8.827065467834473,cs
optimization theory,-5.070887565612793,-0.005084315314888954,4.467624664306641,8.669205665588379,cs
oracle developer studio,2.8415112495422363,8.878897666931152,1.3699294328689575,7.727021217346191,cs
ordered sets,-5.217321395874023,4.35771369934082,2.4942679405212402,1.1744601726531982,cs
ordered tree,-3.0680999755859375,-8.941913604736328,1.0749027729034424,1.8557205200195312,cs
original data,-0.7751849889755249,0.6652415990829468,5.022686958312988,-6.6335930824279785,cs
orthogonal decomposition,-4.652149200439453,-2.060894012451172,-3.5705626010894775,4.048111915588379,cs
osi model,-3.0462746620178223,7.170236110687256,3.745471477508545,1.0976147651672363,cs
outer node,-2.5847861766815186,0.5810691714286804,-2.9581243991851807,-5.851406574249268,cs
output label,-0.2627730369567871,2.238185167312622,1.0392378568649292,0.9844552278518677,cs
parallel algorithm,-0.16899599134922028,0.8561450839042664,-9.111832618713379,-8.50390911102295,cs
parallel graph algorithms,0.18597723543643951,0.22363989055156708,-9.136659622192383,-9.194607734680176,cs
parallel solution,-0.21861658990383148,0.9429904222488403,-9.101073265075684,-8.394194602966309,cs
parallel tree contraction,-2.1032025814056396,-10.098076820373535,0.6977419257164001,2.823674201965332,cs
parent class,-4.524355888366699,8.604338645935059,5.12658166885376,-0.9406594634056091,cs
parity function,1.2593063116073608,0.22575366497039795,-2.799816131591797,3.9788246154785156,cs
pattern calculus,-6.582441806793213,4.551359176635742,4.902641296386719,7.229038715362549,cs
pattern matching,-1.5789873600006104,7.791035175323486,-5.4092912673950195,3.517390251159668,cs
pattern recognition,-1.5830373764038086,7.785104274749756,-5.392007350921631,3.520968437194824,cs
pattern recognition task,-1.587093472480774,7.790162563323975,-5.380416393280029,3.5237908363342285,cs
performance analyzer,2.4462857246398926,-1.2007461786270142,-0.9045743346214294,5.3033127784729,cs
physical memory,5.434451103210449,-0.12468098849058151,7.539542198181152,2.5540411472320557,cs
physical qualities,5.519697189331055,-0.7673693299293518,6.734461784362793,2.8378491401672363,cs
plane tree,-2.2821733951568604,-9.683072090148926,2.7160375118255615,1.0985409021377563,cs
point distribution model,-1.2165894508361816,0.6461391448974609,-3.8249173164367676,2.981476306915283,cs
polygonal approximations,-0.26159557700157166,1.864174485206604,-10.238214492797852,-6.318902969360352,cs
polymorphic association,-0.2702048420906067,1.653086543083191,-9.94698715209961,-3.8903770446777344,cs
pool-based sampling,7.0890583992004395,4.680821418762207,-1.281830072402954,0.32672277092933655,cs
pooling layers,7.112441062927246,4.4649763107299805,-1.2803828716278076,0.36355146765708923,cs
portable distributed objects,-0.6648101806640625,1.744870662689209,-2.683689832687378,-3.403749704360962,cs
predictive model,-1.9021551609039307,1.3767403364181519,-2.6805362701416016,4.646240234375,cs
priority queue,-0.044041022658348083,0.42428693175315857,-10.004973411560059,3.5851387977600098,cs
priority queues,-0.04420457035303116,0.42434602975845337,-10.005483627319336,3.585083484649658,cs
probabilistic encryption scheme,0.32262974977493286,-1.1785609722137451,10.002931594848633,-2.954972982406616,cs
probabilistic graphical model,-0.5751190781593323,2.4867568016052246,-1.7092026472091675,6.691273212432861,cs
probabilistic methods,4.243997097015381,0.455502986907959,-4.779591083526611,3.580174446105957,cs
probabilistic models,4.234522342681885,0.44368523359298706,-4.745066165924072,3.5808897018432617,cs
probabilistic relational model,-5.337234973907471,8.536234855651855,5.162256240844727,7.583501815795898,cs
probabilistic relationships,4.373141288757324,0.07177996635437012,-4.610851287841797,3.841658592224121,cs
probabilistic tests,4.297713756561279,0.6599207520484924,-4.675862789154053,3.440957546234131,cs
probability distribution,-6.674011707305908,-4.434275150299072,-1.4947357177734375,2.4468889236450195,cs
probability distributions,-6.680525779724121,-4.407543182373047,-1.5058931112289429,2.4630320072174072,cs
problem space,0.16154223680496216,-5.0346503257751465,-8.399581909179688,-1.4666742086410522,cs
processing power,3.615076780319214,2.0860424041748047,2.280021905899048,2.8291232585906982,cs
processing unit,4.805734634399414,4.385591506958008,1.831653356552124,3.5293991565704346,cs
processor time,1.916357159614563,5.025993824005127,-5.60756778717041,3.335143566131592,cs
program errors,1.930483102798462,-6.126656532287598,-7.645575523376465,-5.817620754241943,cs
program text,0.7598381042480469,2.8492186069488525,2.628599166870117,1.6802245378494263,cs
programming language,-0.3624735176563263,5.054934024810791,0.46073460578918457,6.9898362159729,cs
programming language semantics,-0.3066295087337494,5.597928047180176,0.9317877292633057,6.6593017578125,cs
programming languages,-0.6518511772155762,4.8878173828125,0.2762536406517029,7.134829044342041,cs
programming paradigm,0.10130070149898529,5.180281639099121,0.7736606001853943,6.871415138244629,cs
progressive networks,0.5201645493507385,-8.094523429870605,3.060718536376953,-5.516000270843506,cs
pronunciation model,-3.196202278137207,-0.05267215147614479,0.6963702440261841,5.146029949188232,cs
propositional logic,-0.45345255732536316,5.3550310134887695,8.996441841125488,2.8103106021881104,cs
prototype-based supervised classification algorithm,-4.734595775604248,6.3535990715026855,-2.763087749481201,4.0383405685424805,cs
proxy object,-5.821420669555664,6.818649768829346,2.229912281036377,2.504765748977661,cs
proxy pattern,-5.8250579833984375,6.826706886291504,2.229840040206909,2.5013465881347656,cs
pseudorandom number generators,-3.13688063621521,-2.32627010345459,-8.292973518371582,-9.143659591674805,cs
quadratic function,-6.340697288513184,-0.5303483009338379,-2.891031503677368,8.659509658813477,cs
quantum computer,3.531573534011841,-0.5920082926750183,9.59189510345459,6.765608787536621,cs
quantum data,3.723329544067383,-0.7055603265762329,9.738450050354004,6.876265525817871,cs
quantum information,3.7873799800872803,-0.7479326128959656,9.823305130004883,6.891811847686768,cs
quantum mechanics,3.3617210388183594,-0.5617474913597107,9.90481948852539,6.388869762420654,cs
quantum neural networks,3.467303514480591,-0.46775296330451965,8.897268295288086,7.107255458831787,cs
query optimization,-5.305305004119873,-0.4588632583618164,3.1311147212982178,8.3571138381958,cs
ram usage,-1.6776700019836426,7.742307186126709,7.763677597045898,3.941408395767212,cs
random access,-2.6213858127593994,-4.389224052429199,-6.71051025390625,-8.817140579223633,cs
random decision forests,-0.6573618650436401,-5.254446506500244,-8.34648323059082,-10.55804443359375,cs
random forest,-0.6412858963012695,-5.264435291290283,-8.348761558532715,-10.573333740234375,cs
random forests,-0.6415930390357971,-5.263407230377197,-8.350615501403809,-10.573103904724121,cs
random indexing,-2.3094091415405273,-3.987734079360962,-7.53239631652832,-8.781279563903809,cs
random subset,-2.9144649505615234,-4.256528854370117,-7.16230583190918,-8.838398933410645,cs
random vectors,-3.239032030105591,-3.7644309997558594,-7.974594593048096,-8.654341697692871,cs
randomization function,-3.744633674621582,-2.656493663787842,-9.272292137145996,-7.137681007385254,cs
randomization functions,-3.7475173473358154,-2.678725242614746,-9.22398567199707,-7.130748748779297,cs
randomized algorithm,-3.4296863079071045,-2.4842793941497803,-9.822931289672852,-8.024813652038574,cs
randomized algorithms,-3.414212703704834,-2.482478380203247,-9.816447257995605,-8.073823928833008,cs
randomizing function,-3.746428966522217,-2.640472412109375,-9.27075481414795,-7.137757301330566,cs
raspberry pi,-8.114498138427734,2.941455364227295,-4.839242935180664,0.35456904768943787,cs
raw data,1.4664480686187744,2.7974631786346436,4.312048435211182,2.4449076652526855,cs
rayleigh quotient,-0.7487598061561584,3.9632720947265625,2.404906749725342,-2.1041150093078613,cs
rbf networks,-0.7680718898773193,3.7015790939331055,4.5366291999816895,-0.4182117283344269,cs
reactive programming,0.7078329920768738,-3.1423254013061523,7.640619277954102,0.859658420085907,cs
real numbers,8.094532012939453,0.027130132541060448,0.593970537185669,-3.6403961181640625,cs
recommendation systems,-0.6450013518333435,-0.7524699568748474,-0.41755086183547974,4.478653907775879,cs
recurrent neural network,1.3599376678466797,12.166486740112305,0.2666073441505432,3.6559207439422607,cs
recurrent neural networks,1.3309593200683594,12.163206100463867,0.3139488101005554,3.6935317516326904,cs
recursive relation,-3.371171712875366,1.975657343864441,-0.22505411505699158,1.524455189704895,cs
reduction systems,4.727406978607178,-6.8562493324279785,-2.864434242248535,-6.0811238288879395,cs
register allocation,-1.8809373378753662,3.214789390563965,2.4674768447875977,3.1409459114074707,cs
regression analysis,-0.1629653424024582,-0.28824305534362793,-12.616467475891113,-7.510674476623535,cs
regression tasks,-0.16227661073207855,-0.289077490568161,-12.614218711853027,-7.510020732879639,cs
regularization methods,2.298626661300659,1.9806369543075562,-3.1709659099578857,4.137322902679443,cs
regularized logistic regression,-6.604860305786133,-3.72546124458313,0.19537262618541718,7.436149597167969,cs
reinforcement learning,-5.430805206298828,9.556593894958496,-0.7017500400543213,4.413715362548828,cs
relational algebra,-4.716319561004639,6.961750507354736,5.466704368591309,8.0418119430542,cs
relational database,-4.033030033111572,7.696235179901123,4.870162487030029,7.378939151763916,cs
relational database domain,-4.067054748535156,7.692798137664795,4.8509521484375,7.332634925842285,cs
relational database theory,-4.207723140716553,7.716395378112793,4.8889007568359375,7.3389692306518555,cs
relational databases,-3.918154239654541,7.6733784675598145,4.837276935577393,7.365217685699463,cs
relational semantics,-5.192210674285889,8.416440963745117,5.135307788848877,7.564270496368408,cs
representation learning,-4.454483985900879,8.180065155029297,-0.6918601989746094,4.17734432220459,cs
resizable array,-2.478466033935547,2.726435661315918,4.8274245262146,1.9804902076721191,cs
resource allocation,5.02916955947876,0.4168599545955658,-0.9432822465896606,4.361058712005615,cs
robbinsmonro optimization algorithm,-4.187423229217529,-1.9498226642608643,4.276638507843018,7.9384989738464355,cs
root node,4.7413177490234375,-3.3078722953796387,-6.483675956726074,5.6154351234436035,cs
rooted tree,-3.707183361053467,-9.268427848815918,-0.00724661722779274,1.5376702547073364,cs
router networks,-0.23609837889671326,-0.7064771056175232,1.4875233173370361,8.630374908447266,cs
run time,-2.8350064754486084,-1.7816050052642822,-6.4672369956970215,4.477860927581787,cs
runtime error detection,2.049945116043091,-5.147583484649658,-9.869067192077637,-6.036234378814697,cs
runtime framework,1.0630462169647217,5.152670383453369,0.5513131618499756,3.7354025840759277,cs
sample space,-1.442055344581604,-4.9214348793029785,0.4626731872558594,7.378655910491943,cs
scalar processor,1.7496436834335327,2.46921706199646,-0.4998505115509033,12.498456001281738,cs
scalar processors,1.792235016822815,2.50388240814209,-0.5097973346710205,12.507465362548828,cs
scientific computing,1.8088955879211426,2.800614595413208,3.7637505531311035,9.69984245300293,cs
scientific language,-0.6658589243888855,0.30294254422187805,10.294073104858398,8.591593742370605,cs
scientific method,-0.6863545179367065,0.2883757948875427,10.324051856994629,8.580743789672852,cs
scientific programming language,-0.030440878123044968,0.7922406792640686,9.278014183044434,8.891122817993164,cs
scientific programming languages,0.002026752568781376,0.8182723522186279,9.225346565246582,8.90673542022705,cs
scientific study,-0.6352797746658325,0.329806387424469,10.23574161529541,8.608907699584961,cs
scientific visualization,-0.4991603493690491,0.432001531124115,10.019234657287598,8.672755241394043,cs
self-balancing binary search tree,-2.320301055908203,3.299852132797241,-2.3846185207366943,-9.024490356445312,cs
semantic analysis,-5.150557518005371,-1.1894437074661255,2.41103458404541,3.3991973400115967,cs
semantic predicate,-4.99737548828125,-1.1964128017425537,2.3001582622528076,3.375396490097046,cs
semantic predicates,-5.052115440368652,-1.190783977508545,2.3418896198272705,3.3948347568511963,cs
semantic resolution tree,-5.250507831573486,-1.4761658906936646,2.890754222869873,3.3148012161254883,cs
semi-structured model,2.152698516845703,-3.039935350418091,-4.174660682678223,-8.200550079345703,cs
semiautomatic data processing systems,-5.527081489562988,4.759243965148926,-0.11242779344320297,2.4365570545196533,cs
sequence data,3.312842607498169,7.963626861572266,0.5240897536277771,1.2706023454666138,cs
sequence labeling,2.5940117835998535,8.052632331848145,0.3496057987213135,1.5263501405715942,cs
sequence labeling algorithms,2.408843517303467,8.098686218261719,0.31003400683403015,1.5902211666107178,cs
sequence labeling task,2.544485092163086,8.063558578491211,0.338113933801651,1.5435032844543457,cs
serial manipulator,-0.9592857360839844,4.972620010375977,-11.918872833251953,-0.5800548195838928,cs
serial manipulators,-0.959286630153656,4.97260046005249,-11.918844223022461,-0.5800814628601074,cs
server message block,-8.860995292663574,2.1144678592681885,1.0945191383361816,5.758421421051025,cs
shannon sampling theorem,-1.4288166761398315,4.958335876464844,-5.705484390258789,2.177889585494995,cs
shift cipher,-1.1093617677688599,7.493114471435547,-1.0844812393188477,-1.1174825429916382,cs
sibling calls,9.573620796203613,1.753523826599121,2.3971879482269287,-0.25732895731925964,cs
sigmoid curve,-1.2108259201049805,6.126001834869385,0.32243892550468445,-3.7650699615478516,cs
sigmoid function,-1.1260147094726562,6.401386260986328,0.3017783761024475,-3.9349160194396973,cs
sigmoid functions,-1.1315441131591797,6.383203983306885,0.3033795952796936,-3.9238765239715576,cs
signal generation,-1.0928162336349487,-0.03214488923549652,3.26975417137146,2.504563331604004,cs
signal processing,-1.1363996267318726,-0.04287119209766388,3.3654556274414062,2.5815811157226562,cs
significant digits,1.392402172088623,-7.271241664886475,-2.1746768951416016,-0.632476270198822,cs
similarity learning,-4.052269458770752,9.344082832336426,-1.820877194404602,5.347465515136719,cs
simulated neurons,1.0022724866867065,12.692792892456055,1.3733797073364258,5.2905731201171875,cs
single core cpu,-1.407664179801941,0.8996708393096924,-0.5038423538208008,-13.238492012023926,cs
single core processors,-1.4240069389343262,0.944433331489563,-0.5108639001846313,-13.237131118774414,cs
single nearest neighbor,-3.0436081886291504,-3.1295204162597656,-1.84317946434021,-11.269950866699219,cs
singleton pattern,2.37544322013855,1.3836461305618286,-5.138463497161865,-6.39247989654541,cs
situ matrix transposition,-4.93370246887207,0.867077648639679,-1.3539990186691284,5.256864070892334,cs
smoothness assumption,3.400688409805298,-0.04566929489374161,2.934873342514038,-8.70651912689209,cs
soft computing,3.0441792011260986,-1.7162216901779175,-2.1864449977874756,-10.632954597473145,cs
software application,1.7703213691711426,6.545496940612793,-1.4872177839279175,7.298189640045166,cs
software construction,2.205230951309204,7.666967391967773,-0.806796669960022,7.181995868682861,cs
software design,1.7747477293014526,7.452455520629883,-0.7257294058799744,6.825037479400635,cs
software engineering,1.8916651010513306,7.905536651611328,-0.3529900908470154,7.0872979164123535,cs
software frameworks,1.6457111835479736,6.229179382324219,-0.6765110492706299,6.61648416519165,cs
software performance analysis,1.1903952360153198,7.63629150390625,-1.209743618965149,6.6920857429504395,cs
software project,2.001539468765259,7.21693229675293,-1.2010771036148071,7.144238471984863,cs
software system,1.7025654315948486,6.626445770263672,-1.5211513042449951,7.365055561065674,cs
software systems,1.6977076530456543,6.630288124084473,-1.4533692598342896,7.374117851257324,cs
software verification method,1.4565571546554565,8.01128101348877,-1.7468278408050537,6.439752578735352,cs
sorted binary tree,-2.633970260620117,2.528067111968994,-3.2510318756103516,-9.155974388122559,cs
sorting algorithm,-7.635594844818115,4.377694129943848,-2.1753926277160645,4.351616859436035,cs
sorting algorithms,-7.646114826202393,4.387220859527588,-2.1772620677948,4.348649501800537,cs
source code,1.1518185138702393,4.835515022277832,0.6582579612731934,3.13203501701355,cs
source programs,1.2155267000198364,4.668128967285156,0.7021784782409668,2.6678221225738525,cs
spanning tree generation,-2.245699167251587,-9.316699981689453,0.5597514510154724,1.670724868774414,cs
sparse distributed memory,0.3057498335838318,-2.950220823287964,-5.7056474685668945,-12.026632308959961,cs
sparse graph,-0.8007104396820068,-2.47757625579834,-5.788846015930176,-12.033608436584473,cs
spatial relations,-2.50411057472229,0.6699137091636658,-0.8225809931755066,5.436613082885742,cs
special memory allocation libraries,-1.4412496089935303,7.420595645904541,8.426395416259766,5.648279666900635,cs
spectral method,-7.892167091369629,-2.7147676944732666,-4.151957035064697,2.1461329460144043,cs
spectral methods,-7.892242431640625,-2.7092905044555664,-4.138324737548828,2.1516330242156982,cs
speech recognition,1.028255820274353,-5.203888416290283,-3.161500930786133,7.303259372711182,cs
speech signals,1.031116247177124,-5.1305623054504395,-3.301313877105713,7.21806526184082,cs
speech tagging,1.037689447402954,-5.057203769683838,-3.4161252975463867,7.141334056854248,cs
sql dump,5.136772155761719,-4.219196319580078,-7.922046184539795,-5.924801349639893,cs
sql statements,-2.337796688079834,8.000372886657715,5.192432403564453,8.481117248535156,cs
sql systems,-2.334398031234741,7.998373985290527,5.194298267364502,8.484295845031738,cs
standard sigmoid functions,0.8466416597366333,1.553540587425232,-0.8454616665840149,-8.318266868591309,cs
star network,-0.6195241808891296,-1.202111005783081,5.806344032287598,-2.006420135498047,cs
state machine,-3.6271746158599854,9.869447708129883,0.9081276655197144,-1.5407383441925049,cs
state machines,-3.6518962383270264,9.893210411071777,0.8856849670410156,-1.5345052480697632,cs
static arrays,1.6538971662521362,-0.16564881801605225,-5.011682033538818,-9.728333473205566,cs
static compilation,1.6528607606887817,-0.18360194563865662,-5.020024299621582,-9.722175598144531,cs
static hashing,1.8896948099136353,-0.08616647124290466,-5.531090259552002,-9.545323371887207,cs
statistical computing,-0.1753404587507248,-6.2139129638671875,-0.4943489134311676,10.904959678649902,cs
statistical density functions,-0.14638468623161316,-5.802541732788086,-0.7789544463157654,11.668307304382324,cs
statistical inference,-0.2121858447790146,-5.560505390167236,-0.4154815673828125,11.153853416442871,cs
statistical language model,-0.06080446392297745,-5.285830020904541,-0.8981621861457825,10.732447624206543,cs
statistical mechanics,-0.18900802731513977,-6.578022003173828,-0.47777697443962097,11.177165985107422,cs
statistical model,-0.1257140040397644,-5.704247951507568,-0.7119817137718201,11.113621711730957,cs
statistical modeling,-0.126641184091568,-5.750694751739502,-0.6863051652908325,10.991272926330566,cs
statistical pattern recognition,-0.05333223193883896,-5.26491641998291,-0.7931764721870422,10.394760131835938,cs
statistical properties,-0.1419118046760559,-5.673647403717041,-0.6880451440811157,11.29680061340332,cs
stochastic control,-4.657361030578613,2.410611152648926,-3.654348850250244,3.8134872913360596,cs
stochastic gradient descent,-4.02028751373291,6.15946626663208,-4.344064235687256,0.423246294260025,cs
stochastic gradient langevin dynamics,-3.3991901874542236,5.622865676879883,-3.9231796264648438,0.8012264966964722,cs
stochastic optimal control,-4.600557327270508,2.621650457382202,-3.815380096435547,3.466331958770752,cs
stochastic weights,-3.859318733215332,5.2775774002075195,-3.7560555934906006,1.0695081949234009,cs
strategy pattern,1.5541317462921143,-2.362229585647583,-4.183085918426514,2.9422318935394287,cs
streaming algorithm,-1.4340986013412476,-3.7061350345611572,6.791513919830322,8.188337326049805,cs
streaming data,-1.0011422634124756,-4.0152411460876465,6.57941198348999,8.380443572998047,cs
streaming media,-0.44497835636138916,-4.39788293838501,6.341651916503906,8.611969947814941,cs
streaming text,-0.7569714188575745,-4.22471809387207,6.423559188842773,8.48424243927002,cs
string kernel,-5.054699420928955,1.9231699705123901,7.99874210357666,1.023221731185913,cs
string kernels,-5.0526652336120605,1.9178107976913452,7.996479511260986,1.0218082666397095,cs
structural analysis,2.164823532104492,3.035048007965088,6.963454723358154,1.935366153717041,cs
structural induction,2.3062734603881836,3.0855519771575928,6.866909027099609,1.9932760000228882,cs
structural pattern recognition,1.7877111434936523,3.028414011001587,7.0857439041137695,1.8477684259414673,cs
structural recursion,2.348522901535034,3.0503365993499756,6.913821220397949,1.9462567567825317,cs
subject-oriented programming,-0.4449028968811035,-1.5472711324691772,2.1697885990142822,5.0350022315979,cs
subrecursive hierarchies,-4.3317766189575195,2.4341394901275635,-0.0935688465833664,0.7635408043861389,cs
successive parabolic interpolation,-4.979658126831055,2.314875364303589,-1.0910918712615967,-0.002842959016561508,cs
superscalar processor,2.272132158279419,2.5991604328155518,-0.7882745265960693,12.64609432220459,cs
supervised feature learning,-5.001669406890869,8.10085391998291,-2.473057746887207,3.85809326171875,cs
supervised learning,-5.278278350830078,7.885023593902588,-2.7769548892974854,3.678086042404175,cs
supervised learning algorithm,-4.986485481262207,7.224950790405273,-2.8161163330078125,3.961608648300171,cs
supervised learning model,-5.139317035675049,7.6922078132629395,-2.711326837539673,3.840381383895874,cs
supervised learning models,-5.103002071380615,7.691841125488281,-2.709759473800659,3.8733437061309814,cs
